166	572738.24	4142872.0
167	572740.38	4142868.55
168	572751.0870588236	4142866.0776470588
169	572761.7941176471	4142863.6052941177
170	572772.5011764705	4142861.132941176
171	572783.2082352941	4142858.660588235
172	572793.9152941176	4142856.188235294
173	572804.6223529412	4142853.715882353
174	572815.3294117647	4142851.2435294115
175	572826.0364705883	4142848.7711764704
176	572836.7435294117	4142846.2988235294
177	572847.4505882353	4142843.8264705883
178	572858.1576470588	4142841.354117647
179	572868.8647058824	4142838.8817647058
180	572879.5717647059	4142836.4094117647
181	572890.2788235295	4142833.9370588236
182	572900.9858823529	4142831.464705882
183	572911.6929411765	4142828.992352941
184	572922.4	4142826.52
185	572928.99	4142824.695263158
186	572935.5800000001	4142822.8705263156
187	572942.17	4142821.0457894737
188	572948.76	4142819.2210526317
189	572955.35	4142817.3963157893
190	572961.9400000001	4142815.5715789474
191	572968.53	4142813.7468421054
192	572975.12	4142811.922105263
193	572981.71	4142810.097368421
194	572988.3	4142808.272631579
195	572994.89	4142806.447894737
196	573001.48	4142804.6231578947
197	573008.07	4142802.7984210528
198	573014.66	4142800.973684211
199	573021.25	4142799.1489473684
200	573027.84	4142797.3242105264
201	573034.4299999999	4142795.4994736845
202	573041.02	4142793.674736842
203	573047.61	4142791.85
204	573047.61	4142791.85
205	573047.61	4142791.85
206	573047.61	4142791.85
207	573047.61	4142791.85
208	573047.61	4142791.85
209	573047.61	4142791.85
210	573055.393125	4142790.319375
211	573063.17625	4142788.7887500003
212	573070.959375	4142787.258125
213	573078.7424999999	4142785.7275
214	573086.525625	4142784.196875
215	573094.30875	4142782.66625
216	573102.091875	4142781.135625
217	573109.875	4142779.605
218	573117.658125	4142778.074375
219	573125.44125	4142776.54375
220	573133.224375	4142775.013125
221	573141.0075000001	4142773.4825
222	573148.790625	4142771.951875
223	573156.57375	4142770.4212499997
224	573164.356875	4142768.890625
225	573172.14	4142767.36
226	573172.14	4142767.36
227	573172.14	4142767.36
228	573172.14	4142767.36
229	573178.545	4142765.58
230	573184.95	4142763.8
231	573191.355	4142762.02
232	573197.76	4142760.2399999998
233	573204.165	4142758.46
234	573210.5700000001	4142756.6799999997
235	573216.975	4142754.9
236	573223.38	4142753.12
237	573229.785	4142751.34
238	573236.19	4142749.56
239	573242.595	4142747.78
240	573249.0	4142746.0
241	573250.8	4142750.8
242	573252.6	4142755.6
243	573254.4	4142760.4
244	573256.2	4142765.2
245	573258.0	4142770.0
246	573255.715625	4142761.8275
247	573253.43125	4142753.6550000003
248	573251.146875	4142745.4825
249	573248.8625	4142737.31
250	573246.578125	4142729.1375
251	573244.29375	4142720.965
252	573242.009375	4142712.7925
253	573239.725	4142704.62
254	573237.4406249999	4142696.4475000002
255	573235.15625	4142688.2750000004
256	573232.871875	4142680.1025
257	573230.5874999999	4142671.93
258	573228.303125	4142663.7575000003
259	573226.0187499999	4142655.585
260	573223.734375	4142647.4125
261	573221.45	4142639.24
262	573219.4475	4142629.7225
263	573217.445	4142620.205
264	573215.4425	4142610.6875
265	573213.44	4142601.17
266	573211.4375	4142591.6525000003
267	573209.435	4142582.1350000002
268	573207.4325	4142572.6175
269	573205.43	4142563.1
270	573199.1240000001	4142559.294
271	573192.8180000001	4142555.488
272	573186.512	4142551.682
273	573180.206	4142547.8759999997
274	573173.9	4142544.07
275	573171.75	4142536.8916666666
276	573169.6	4142529.7133333334
277	573167.45	4142522.535
278	573165.3	4142515.3566666665
279	573163.15	4142508.178333333
280	573161.0	4142501.0
281	573170.0	4142490.0
282	573179.0	4142479.0
283	573188.0	4142468.0
284	573188.0	4142468.0
285	573188.0	4142468.0
286	573188.0	4142468.0
287	573188.0	4142468.0
288	573188.0	4142468.0
289	573180.9171428571	4142470.1157142855
290	573173.8342857143	4142472.2314285715
291	573166.7514285714	4142474.347142857
292	573159.6685714285	4142476.462857143
293	573152.5857142857	4142478.5785714285
294	573145.5028571428	4142480.6942857145
295	573138.4199999999	4142482.81
296	573131.3371428571	4142484.9257142856
297	573124.2542857142	4142487.0414285716
298	573117.1714285715	4142489.157142857
299	573110.0885714286	4142491.272857143
300	573103.0057142857	4142493.3885714286
301	573095.9228571429	4142495.5042857146
302	573088.84	4142497.62
303	573088.84	4142497.62
304	573088.84	4142497.62
305	573088.84	4142497.62
306	573088.84	4142497.62
307	573088.84	4142497.62
308	573088.84	4142497.62
309	573088.84	4142497.62
310	573088.84	4142497.62
311	573088.84	4142497.62
312	573088.84	4142497.62
313	573088.84	4142497.62
314	573088.84	4142497.62
315	573088.84	4142497.62
316	573088.84	4142497.62
317	573088.84	4142497.62
318	573088.84	4142497.62
319	573088.84	4142497.62
320	573088.84	4142497.62
321	573088.84	4142497.62
322	573088.84	4142497.62
323	573088.84	4142497.62
324	573088.84	4142497.62
325	573088.84	4142497.62
326	573088.84	4142497.62
327	573088.84	4142497.62
328	573092.3814285714	4142496.5621428574
329	573099.4642857143	4142494.446428572
330	573106.5471428571	4142492.330714286
331	573113.63	4142490.215
332	573120.7128571428	4142488.0992857143
333	573127.7957142857	4142485.983571429
334	573134.8785714286	4142483.867857143
335	573141.9614285714	4142481.7521428573
336	573149.0442857143	4142479.6364285713
337	573156.1271428571	4142477.520714286
338	573163.21	4142475.4050000003
339	573170.2928571429	4142473.2892857143
340	573177.3757142858	4142471.1735714283
341	573184.4585714285	4142469.0578571428
342	573188.0	4142468.0
343	573188.0	4142468.0
344	573188.0	4142468.0
345	573188.0	4142468.0
346	573188.0	4142468.0
347	573183.5	4142473.5
348	573174.5	4142484.5
349	573165.5	4142495.5
350	573162.075	4142504.5891666664
351	573164.2250000001	4142511.7675
352	573166.375	4142518.9458333333
353	573168.5249999999	4142526.1241666665
354	573170.675	4142533.3025
355	573172.825	4142540.480833333
356	573177.0530000001	4142545.9729999998
357	573183.3589999999	4142549.779
358	573189.665	4142553.585
359	573195.9710000001	4142557.391
360	573202.277	4142561.197
361	573206.43125	4142567.85875
362	573208.4337500001	4142577.37625
363	573210.43625	4142586.8937500003
364	573212.43875	4142596.41125
365	573214.4412499999	4142605.92875
366	573216.44375	4142615.44625
367	573218.44625	4142624.96375
368	573220.44875	4142634.48125
369	573222.5921875	4142643.32625
370	573224.8765624999	4142651.4987500003
371	573227.1609375	4142659.67125
372	573229.4453125	4142667.84375
373	573231.7296874999	4142676.0162500003
374	573234.0140625	4142684.18875
375	573236.2984374999	4142692.36125
376	573238.5828125	4142700.5337500004
377	573240.8671875	4142708.70625
378	573243.1515625	4142716.87875
379	573245.4359375	4142725.05125
380	573247.7203125	4142733.22375
381	573250.0046875	4142741.39625
382	573252.2890625	4142749.56875
383	573254.5734375	4142757.74125
384	573256.8578125	4142765.9137500003
385	573257.1	4142767.6
386	573255.3	4142762.8
387	573253.5	4142758.0
388	573251.7	4142753.2
389	573249.9	4142748.4
390	573245.7975	4142746.8899999997
391	573239.3925	4142748.67
392	573232.9875	4142750.45
393	573226.5825	4142752.23
394	573220.1775	4142754.01
395	573213.7725	4142755.79
396	573207.3675	4142757.57
397	573200.9625	4142759.3499999996
398	573194.5575	4142761.13
399	573188.1525	4142762.91
400	573181.7475	4142764.69
401	573175.3425	4142766.4699999997
402	573172.14	4142767.36
403	573172.14	4142767.36
404	573172.14	4142767.36
405	573168.2484375001	4142768.1253124997
406	573160.4653125	4142769.6559375
407	573152.6821875	4142771.1865625
408	573144.8990625001	4142772.7171874996
409	573137.1159375	4142774.2478125
410	573129.3328125	4142775.7784375
411	573121.5496875	4142777.3090625
412	573113.7665625	4142778.8396875
413	573105.9834375	4142780.3703125
414	573098.2003125	4142781.9009375
415	573090.4171875	4142783.4315625
416	573082.6340625	4142784.9621874997
417	573074.8509374999	4142786.4928125003
418	573067.0678125	4142788.0234375
419	573059.2846875	4142789.5540625
420	573051.5015624999	4142791.0846875003
421	573047.61	4142791.85
422	573047.61	4142791.85
423	573047.61	4142791.85
424	573047.61	4142791.85
425	573047.61	4142791.85
426	573047.61	4142791.85
427	573044.315	4142792.762368421
428	573037.725	4142794.587105263
429	573031.135	4142796.4118421054
430	573024.5449999999	4142798.2365789474
431	573017.9550000001	4142800.06131579
432	573011.365	4142801.886052632
433	573004.7749999999	4142803.7107894737
434	572998.185	4142805.5355263157
435	572991.595	4142807.360263158
436	572985.005	4142809.185
437	572978.415	4142811.009736842
438	572971.825	4142812.8344736844
439	572965.2350000001	4142814.6592105264
440	572958.645	4142816.4839473683
441	572952.0549999999	4142818.3086842103
442	572945.4650000001	4142820.1334210527
443	572938.875	4142821.9581578947
444	572932.285	4142823.782894737
445	572925.6950000001	4142825.607631579
446	572917.0464705883	4142827.756176471
447	572906.3394117646	4142830.2285294114
448	572895.6323529412	4142832.700882353
449	572884.9252941178	4142835.1732352944
450	572874.2182352941	4142837.645588235
451	572863.5111764707	4142840.1179411765
452	572852.804117647	4142842.5902941176
453	572842.0970588236	4142845.0626470586
454	572831.39	4142847.535
455	572820.6829411765	4142850.0073529407
456	572809.975882353	4142852.4797058823
457	572799.2688235294	4142854.952058824
458	572788.5617647059	4142857.4244117644
459	572777.8547058823	4142859.896764706
460	572767.1476470588	4142862.369117647
461	572756.4405882354	4142864.841470588
462	572745.7335294117	4142867.3138235295
463	572739.31	4142870.275
464	572737.1699999999	4142873.725
465	572733.5862499999	4142875.249375
466	572728.55875	4142874.848125
467	572723.53125	4142874.4468750004
468	572718.5037499999	4142874.0456250003
469	572713.4762500001	4142873.644375
470	572708.44875	4142873.243125
471	572703.42125	4142872.8418750004
472	572698.39375	4142872.4406250003
473	572695.2250000001	4142870.77
474	572693.915	4142867.83
475	572693.285	4142869.8620588235
476	572693.335	4142876.8661764706
477	572693.385	4142883.8702941174
478	572693.435	4142890.8744117646
479	572693.485	4142897.8785294117
480	572693.535	4142904.882647059
481	572693.585	4142911.886764706
482	572693.635	4142918.890882353
483	572693.685	4142925.895
484	572693.735	4142932.899117647
485	572693.7849999999	4142939.903235294
486	572693.835	4142946.907352941
487	572693.885	4142953.9114705883
488	572693.935	4142960.9155882355
489	572693.985	4142967.9197058827
490	572694.0349999999	4142974.9238235294
491	572694.085	4142981.9279411766
492	572698.1185483871	4142984.643870968
493	572706.1356451613	4142983.0716129034
494	572714.1527419355	4142981.499354839
495	572722.1698387096	4142979.9270967743
496	572730.1869354838	4142978.35483871
497	572738.204032258	4142976.7825806453
498	572746.2211290322	4142975.2103225808
499	572754.2382258065	4142973.6380645162
500	572762.2553225807	4142972.0658064517
501	572770.2724193549	4142970.493548387
502	572778.2895161291	4142968.9212903227
503	572786.3066129033	4142967.349032258
504	572794.3237096774	4142965.7767741936
505	572802.3408064516	4142964.204516129
506	572810.3579032258	4142962.6322580646
507	572818.375	4142961.06
508	572826.3920967742	4142959.4877419355
509	572834.4091935484	4142957.915483871
510	572842.4262903226	4142956.3432258065
511	572850.4433870967	4142954.770967742
512	572858.4604838709	4142953.1987096774
513	572866.4775806451	4142951.626451613
514	572874.4946774193	4142950.0541935484
515	572882.5117741935	4142948.481935484
516	572890.5288709678	4142946.9096774193
517	572898.545967742	4142945.337419355
518	572906.5630645162	4142943.7651612903
519	572914.5801612904	4142942.192903226
520	572922.5972580645	4142940.6206451613
521	572930.6143548387	4142939.0483870967
522	572938.6314516129	4142937.476129032
523	572942.64	4142936.69
524	572942.64	4142936.69
525	572942.64	4142936.69
526	572942.64	4142936.69
527	572942.64	4142936.69
528	572942.64	4142936.69
529	572942.64	4142936.69
530	572944.97125	4142933.32125
531	572949.63375	4142926.58375
532	572954.2962500001	4142919.84625
533	572958.95875	4142913.10875
534	572959.7092307692	4142906.173076923
535	572956.5476923077	4142899.0392307695
536	572953.3861538462	4142891.9053846155
537	572950.2246153846	4142884.7715384616
538	572947.0630769231	4142877.637692308
539	572943.9015384614	4142870.5038461536
540	572940.74	4142863.37
541	572937.5784615385	4142856.2361538466
542	572934.4169230768	4142849.102307692
543	572931.2553846154	4142841.9684615387
544	572928.0938461538	4142834.8346153847
545	572924.9323076922	4142827.7007692307
546	572921.7707692308	4142820.566923077
547	572918.9903846153	4142812.8846153845
548	572916.5911538461	4142804.653846154
549	572914.1919230769	4142796.423076923
550	572911.7926923076	4142788.192307692
551	572909.3934615385	4142779.9615384615
552	572906.9942307691	4142771.730769231
553	572904.595	4142763.5
554	572902.1957692308	4142755.269230769
555	572899.7965384615	4142747.0384615385
556	572897.3973076923	4142738.807692308
557	572894.9980769231	4142730.576923077
558	572892.5988461538	4142722.346153846
559	572890.1996153847	4142714.1153846155
560	572888.2645833334	4142706.5216666665
561	572886.79375	4142699.5650000004
562	572885.3229166667	4142692.6083333334
563	572883.8520833333	4142685.6516666664
564	572882.3812500001	4142678.6950000003
565	572880.9104166667	4142671.7383333333
566	572879.4395833333	4142664.7816666663
567	572877.96875	4142657.825
568	572876.4979166666	4142650.868333333
569	572875.0270833333	4142643.911666667
570	572873.5562499999	4142636.955
571	572872.0854166667	4142629.998333333
572	572870.2194444444	4142622.8244444444
573	572867.9583333333	4142615.4333333336
574	572865.6972222222	4142608.0422222223
575	572863.4361111111	4142600.651111111
576	572861.175	4142593.26
577	572858.9138888889	4142585.868888889
578	572856.6527777778	4142578.4777777777
579	572854.3916666666	4142571.086666667
580	572852.1305555556	4142563.6955555556
581	572851.0	4142560.0
582	572854.2517391304	4142559.3771739127
583	572860.7552173913	4142558.131521739
584	572867.2586956522	4142556.8858695654
585	572873.762173913	4142555.6402173913
586	572880.2656521739	4142554.394565217
587	572886.7691304348	4142553.1489130436
588	572893.2726086956	4142551.90326087
589	572899.7760869565	4142550.6576086953
590	572906.2795652174	4142549.4119565217
591	572912.7830434781	4142548.166304348
592	572919.2865217391	4142546.920652174
593	572925.79	4142545.675
594	572932.2934782609	4142544.429347826
595	572938.7969565217	4142543.1836956525
596	572945.3004347826	4142541.9380434784
597	572951.8039130435	4142540.6923913043
598	572958.3073913043	4142539.4467391307
599	572964.8108695652	4142538.2010869565
600	572971.3143478261	4142536.9554347824
601	572977.8178260869	4142535.709782609
602	572984.3213043478	4142534.464130435
603	572990.8247826087	4142533.218478261
604	572997.3282608695	4142531.972826087
605	573004.5536363636	4142529.788636364
606	573012.5009090909	4142526.665909091
607	573020.4481818181	4142523.543181818
608	573028.3954545454	4142520.420454546
609	573036.3427272727	4142517.297727273
610	573044.29	4142514.175
611	573052.2372727273	4142511.0522727272
612	573060.1845454546	4142507.9295454547
613	573068.1318181818	4142504.8068181816
614	573076.0790909091	4142501.684090909
615	573084.0263636364	4142498.5613636365
616	573088.0	4142497.0
617	573088.0	4142497.0
618	573088.0	4142497.0
619	573088.0	4142497.0
620	573088.0	4142497.0
